Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,HouseAge,YearsSinceRemodel,TotalSF,TotalBath,TotalPorchSF,Has2ndFloor,HasGarage,HasBasement,SalePrice
819,80,80.0,8816,6,7,1971,1971,80.0,504,0,506,1010,1052,0,0,1052,1,0,1,0,3,1,6,0,1971.0,2,440,0,0,0,0,0,0,0,6,2010,39,39,2062,2,0,0,1,1,155000
760,60,65.0,12257,8,5,1995,1995,513.0,56,64,1198,1318,1328,1203,0,2531,0,0,2,1,4,1,9,1,1995.0,3,752,222,98,0,0,0,0,0,11,2007,12,12,3849,3,320,1,1,1,290000
139,60,73.0,9066,8,5,1999,2000,320.0,668,0,336,1004,1004,848,0,1852,0,0,2,1,3,1,7,2,1999.0,3,660,224,106,0,0,0,0,0,12,2008,9,8,2856,3,330,1,1,1,230000
1210,20,85.0,10182,8,5,2006,2006,420.0,1220,0,440,1660,1660,0,0,1660,1,0,2,0,3,1,8,1,2006.0,2,500,322,50,0,0,0,0,0,5,2006,0,0,3320,3,372,0,1,1,290000
886,120,50.0,5119,9,5,1999,2000,60.0,1238,0,460,1698,1709,0,0,1709,1,0,2,0,2,1,5,1,1999.0,2,506,97,65,0,0,0,0,0,1,2008,9,8,3407,3,162,0,1,1,328900
742,20,65.0,6768,6,8,1961,1996,0.0,832,0,80,912,912,0,0,912,1,1,1,0,3,1,5,0,1962.0,1,288,168,0,0,0,0,0,0,5,2008,47,12,1824,3,168,0,1,1,142000
140,60,65.0,15426,6,5,1997,1997,0.0,821,0,107,928,928,836,0,1764,1,0,2,1,3,1,7,0,1997.0,2,470,276,99,0,0,0,0,0,8,2009,12,12,2692,4,375,1,1,1,231500
1277,60,69.0,12936,6,6,1972,1972,0.0,593,0,130,723,735,660,0,1395,0,1,1,1,3,1,6,1,1972.0,2,497,294,116,0,0,0,0,0,12,2009,37,37,2118,3,410,1,1,1,162000
1082,20,75.0,7500,5,5,1963,1963,0.0,824,0,216,1040,1040,0,0,1040,1,0,1,1,3,1,5,0,1963.0,1,308,0,0,220,0,0,0,0,6,2010,47,47,2080,3,220,0,1,1,133000
225,20,103.0,13472,10,5,2003,2003,922.0,56,0,2336,2392,2392,0,0,2392,0,0,2,0,3,1,8,1,2003.0,3,968,248,105,0,0,0,0,0,6,2009,6,6,4784,2,353,0,1,1,386250
1064,30,50.0,6000,6,6,1925,1980,0.0,397,0,706,1103,1103,0,0,1103,0,0,1,0,2,1,5,1,1976.0,2,440,166,120,0,0,0,0,0,7,2006,81,26,2206,1,286,0,1,1,110500
410,60,85.0,10800,8,5,2007,2008,100.0,789,0,245,1034,1050,1028,0,2078,1,0,2,1,3,1,8,1,2008.0,3,836,0,102,0,0,0,0,0,4,2008,1,0,3112,4,102,1,1,1,339750
326,45,50.0,5000,5,6,1941,1950,0.0,116,0,604,720,803,0,0,803,0,0,1,0,2,1,5,0,1941.0,2,360,0,0,244,0,0,0,0,12,2007,66,57,1523,1,244,0,1,1,87000
300,20,80.0,14000,6,8,1950,2004,0.0,0,0,1092,1092,1152,0,0,1152,0,1,1,0,3,1,6,1,1950.0,1,300,0,36,0,0,0,0,0,8,2009,59,5,2244,2,36,0,1,1,158500
1243,85,85.0,10625,7,6,1974,1974,81.0,885,168,0,1053,1173,0,0,1173,1,0,2,0,3,1,6,2,1974.0,2,528,0,120,0,0,0,0,0,1,2010,36,36,2226,3,120,0,1,1,170000
706,190,70.0,5600,4,5,1930,1950,0.0,0,0,0,0,372,720,0,1092,0,0,2,0,3,2,7,0,1980.0,0,0,0,0,0,0,0,0,3500,7,2010,80,60,1092,2,0,1,0,0,55000
1236,70,96.0,13132,5,5,1914,1950,0.0,0,0,747,747,892,892,0,1784,0,0,1,1,4,1,9,0,1914.0,1,180,203,40,0,0,0,0,0,7,2006,92,56,2531,2,243,1,1,1,138887
1356,80,102.0,10192,7,6,1968,1992,143.0,0,0,570,570,1222,698,0,1920,0,0,3,0,4,1,8,1,1968.0,2,487,0,98,0,0,0,0,0,9,2006,38,14,2490,3,98,1,1,1,170000
904,20,50.0,14859,7,5,2006,2006,27.0,0,0,1670,1670,1670,0,0,1670,0,0,2,0,3,1,7,1,2006.0,3,690,144,60,0,0,0,0,0,8,2006,0,0,3340,2,204,0,1,1,240000
830,160,24.0,2544,7,5,2005,2005,0.0,0,0,600,600,520,623,80,1223,0,0,2,1,2,1,4,0,2005.0,2,480,0,166,0,0,0,0,0,7,2006,1,1,1743,3,166,1,1,1,147400
504,20,100.0,15602,7,8,1959,1997,0.0,1247,0,254,1501,1801,0,0,1801,1,0,2,0,1,1,6,2,1959.0,2,484,0,54,0,0,161,0,0,3,2010,51,13,3302,3,215,0,1,1,289000
1337,90,87.0,9246,5,5,1973,1973,564.0,0,0,1656,1656,1656,0,0,1656,0,0,2,0,4,2,8,0,1973.0,2,506,0,211,0,0,0,0,0,11,2008,35,35,3312,2,211,0,1,1,135000
4,70,60.0,9550,7,5,1915,1970,0.0,216,0,540,756,961,756,0,1717,1,0,1,0,3,1,7,1,1998.0,3,642,0,35,272,0,0,0,0,2,2006,91,36,2473,2,307,1,1,1,140000
1314,60,108.0,14774,9,5,1999,1999,165.0,0,0,1393,1393,1422,1177,0,2599,0,0,2,1,4,1,10,1,1999.0,3,779,668,30,0,0,0,0,0,5,2010,11,11,3992,3,698,1,1,1,333168
468,70,79.0,9480,5,7,1942,1995,224.0,386,0,342,728,888,756,0,1644,0,0,1,1,3,1,7,2,1942.0,1,312,168,0,0,0,0,0,0,6,2007,65,12,2372,2,168,1,1,1,146500
322,60,99.0,12099,8,5,2004,2004,388.0,970,0,166,1136,1136,1332,0,2468,1,0,2,1,4,1,10,1,2004.0,3,872,184,154,0,0,0,0,0,6,2007,3,3,3604,4,338,1,1,1,354000
6,50,85.0,14115,5,5,1993,1995,0.0,732,0,64,796,796,566,0,1362,1,0,1,1,1,1,5,0,1993.0,2,480,40,30,0,320,0,0,700,10,2009,16,14,2158,3,390,1,1,1,143000
1240,20,64.0,9037,8,5,2006,2006,32.0,428,0,1048,1476,1484,0,0,1484,0,0,2,0,2,1,6,1,2006.0,2,472,120,33,0,0,0,0,0,12,2007,1,1,2960,2,153,0,1,1,265900
1094,20,71.0,9230,5,8,1965,1998,166.0,661,0,203,864,1200,0,0,1200,1,0,1,1,1,1,6,0,1977.0,2,884,0,64,0,0,0,0,0,10,2006,41,8,2064,3,64,0,1,1,146000
716,20,78.0,10140,6,5,1974,1974,174.0,0,0,1064,1064,1350,0,0,1350,0,0,2,0,3,1,7,1,1974.0,2,478,0,0,0,0,0,0,0,8,2009,35,35,2414,2,0,0,1,1,165000
40,90,65.0,6040,4,5,1955,1955,0.0,0,0,0,0,1152,0,0,1152,0,0,2,0,2,2,6,0,1980.0,0,0,0,0,0,0,0,0,0,6,2008,53,53,1152,2,0,0,0,0,82000
543,20,78.0,10140,7,5,1998,1999,0.0,144,1127,379,1650,1680,0,0,1680,1,0,2,0,3,1,7,1,1998.0,2,583,78,73,0,0,0,0,0,6,2009,11,10,3330,3,151,0,1,1,213250
243,50,63.0,5000,5,4,1900,1950,0.0,0,0,540,540,889,551,0,1440,0,0,1,0,3,1,6,0,1940.0,1,352,0,0,77,0,0,0,0,4,2006,106,56,1980,1,77,1,1,1,79000
137,20,69.0,10355,5,5,1967,1967,196.0,695,0,519,1214,1214,0,0,1214,0,0,2,0,3,1,5,1,1967.0,1,318,0,111,0,0,0,0,0,7,2007,40,40,2428,2,111,0,1,1,143000
715,60,69.0,13517,6,8,1976,2005,289.0,533,0,192,725,725,754,0,1479,0,0,2,1,3,1,6,0,1976.0,2,475,0,44,0,0,0,0,0,3,2010,34,5,2204,3,44,1,1,1,130500
738,60,72.0,10463,8,5,2005,2005,0.0,0,0,893,893,901,900,0,1801,0,0,2,1,3,1,8,1,2005.0,3,800,0,116,0,0,0,0,0,6,2006,1,1,2694,3,116,1,1,1,239900
1302,70,69.0,7500,6,7,1942,1950,0.0,547,0,224,771,753,741,0,1494,0,0,1,0,3,1,7,2,1942.0,1,213,0,0,0,0,224,0,0,11,2009,67,59,2265,1,224,1,1,1,177500
1044,60,86.0,11839,7,5,1990,1990,99.0,1085,0,390,1475,1532,797,0,2329,1,0,2,1,4,1,10,1,1990.0,2,514,192,121,0,0,0,0,0,5,2008,18,18,3804,4,313,1,1,1,262280
1331,20,85.0,10000,8,5,2006,2006,410.0,0,0,1588,1588,1588,0,0,1588,0,0,2,0,3,1,7,1,2006.0,3,825,144,45,0,0,0,0,0,12,2007,1,1,3176,2,189,0,1,1,227000
1104,20,79.0,8910,6,6,1959,1959,0.0,655,0,0,655,1194,0,0,1194,0,1,1,0,3,1,6,1,1954.0,2,539,0,0,192,0,0,0,0,7,2006,47,47,1849,2,192,0,1,1,159500
753,20,79.0,9236,6,5,1997,1997,0.0,1200,0,279,1479,1494,0,0,1494,1,0,2,0,3,1,6,0,1997.0,2,576,168,27,0,0,0,0,0,7,2006,9,9,2973,3,195,0,1,1,217000
1354,50,56.0,14720,8,5,1995,1996,579.0,816,0,1217,2033,2053,1185,0,3238,1,0,2,1,4,1,9,1,1996.0,3,666,283,86,0,0,0,0,0,3,2010,15,14,5271,4,369,1,1,1,410000
377,85,57.0,8846,5,5,1996,1996,0.0,298,0,572,870,914,0,0,914,0,0,1,0,2,1,5,0,1998.0,2,576,0,0,0,0,0,0,0,7,2006,10,10,1784,1,0,0,1,1,148000
315,70,60.0,9600,7,7,1925,1990,0.0,16,0,712,728,832,809,0,1641,0,1,1,1,3,1,6,1,1925.0,2,546,0,0,234,0,0,0,0,8,2006,81,16,2369,3,234,1,1,1,178000
443,50,52.0,6240,5,7,1930,1992,0.0,0,0,1078,1078,1128,445,0,1573,0,0,2,0,3,1,8,1,1930.0,2,360,0,0,0,0,0,0,0,6,2008,78,16,2651,2,0,1,1,1,162900
320,80,69.0,14115,7,5,1980,1980,225.0,1036,0,336,1372,1472,0,0,1472,1,0,2,0,3,1,6,2,1980.0,2,588,233,48,0,0,0,0,0,6,2009,29,29,2844,3,281,0,1,1,187500
768,50,75.0,12508,6,7,1940,1985,0.0,660,0,323,983,983,767,0,1750,1,0,2,0,4,1,7,0,1989.0,1,423,245,0,156,0,0,0,1300,7,2008,68,23,2733,3,401,1,1,1,160000
757,60,68.0,10769,8,5,2007,2007,0.0,20,0,846,866,866,902,0,1768,0,0,2,1,3,1,7,0,2007.0,2,578,144,105,0,0,0,0,0,4,2009,2,2,2634,3,249,1,1,1,212000
425,20,72.0,9000,6,5,1956,1956,74.0,616,0,580,1196,1196,0,0,1196,1,0,1,0,2,1,6,1,1956.0,1,297,0,44,0,0,0,0,0,5,2008,52,52,2392,2,44,0,1,1,139000
554,20,67.0,8777,4,5,1949,2003,0.0,0,0,0,0,1126,0,0,1126,0,0,2,0,2,1,5,0,2002.0,2,520,0,96,0,0,0,0,0,5,2009,60,6,1126,2,96,0,1,0,108000
1036,20,69.0,11500,4,3,1957,1957,0.0,0,0,0,0,845,0,0,845,0,0,1,0,3,1,5,0,1957.0,1,290,186,0,0,0,0,0,0,1,2009,52,52,845,1,186,0,1,0,84000
954,60,69.0,11075,5,4,1969,1969,232.0,562,193,29,784,1168,800,0,1968,0,1,2,1,4,1,7,1,1969.0,2,530,305,189,0,0,0,0,400,9,2008,39,39,2752,4,494,1,1,1,172000
1186,50,60.0,9738,5,7,1924,1950,0.0,392,0,392,784,949,272,0,1221,1,0,1,0,4,1,7,0,1965.0,1,392,0,0,236,0,0,0,0,3,2006,82,56,2005,2,236,1,1,1,104900
597,70,60.0,3600,6,7,1910,1993,0.0,0,0,684,684,684,684,0,1368,0,0,1,0,3,1,7,0,1930.0,1,216,0,158,0,0,0,0,0,10,2006,96,13,2052,1,158,1,1,1,114504
228,160,21.0,1869,6,6,1970,1970,127.0,321,0,162,483,483,504,0,987,0,0,1,1,2,1,5,0,1987.0,1,280,0,0,0,0,0,0,0,9,2008,38,38,1470,2,0,1,1,1,106000
1107,20,114.0,10357,7,5,1990,1991,0.0,738,0,172,910,1442,0,0,1442,1,0,2,0,3,1,6,1,1990.0,2,719,0,244,0,0,0,0,0,5,2007,17,16,2352,3,244,0,1,1,179900
772,20,67.0,8877,4,5,1951,1951,0.0,836,0,0,836,1220,0,0,1220,0,0,1,0,2,1,6,0,1951.0,2,396,0,0,0,0,0,0,0,4,2006,55,55,2056,1,0,0,1,1,102000
934,20,63.0,8487,7,5,2004,2004,210.0,20,0,1480,1500,1500,0,0,1500,0,0,2,0,3,1,6,0,2004.0,2,570,192,36,0,0,0,0,0,8,2009,5,5,3000,2,228,0,1,1,190000
1418,60,69.0,16545,8,5,1998,1998,731.0,781,0,503,1284,1310,1140,0,2450,1,0,2,1,3,1,7,1,1998.0,3,1069,0,126,0,0,0,0,0,5,2009,11,11,3734,4,126,1,1,1,340000
67,20,69.0,19900,7,5,1970,1989,287.0,912,0,1035,1947,2207,0,0,2207,1,0,2,0,3,1,7,1,1970.0,2,576,301,0,0,0,0,0,0,7,2010,40,21,4154,3,301,0,1,1,180000
1000,20,64.0,6762,7,5,2006,2006,24.0,686,0,501,1187,1208,0,0,1208,1,0,2,0,2,1,6,0,2006.0,2,632,105,61,0,0,0,0,0,2,2010,4,4,2395,3,166,0,1,1,206000
580,50,81.0,12150,5,5,1954,1954,335.0,0,0,1050,1050,1050,745,0,1795,0,0,2,0,4,1,7,0,1954.0,1,352,0,0,0,0,0,0,0,11,2008,54,54,2845,2,0,1,1,1,131500
943,90,42.0,7711,4,3,1977,1977,0.0,1440,0,0,1440,1440,0,0,1440,2,0,2,0,4,2,8,0,1980.0,0,0,321,0,0,0,0,0,0,8,2007,30,30,2880,4,321,0,0,1,150000
212,20,83.0,10420,6,5,2009,2009,0.0,36,0,1176,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2009.0,2,460,100,22,0,0,0,0,0,3,2010,1,1,2424,2,122,0,1,1,186000
1149,50,69.0,5700,7,7,1926,1950,0.0,0,0,572,572,572,539,0,1111,0,0,1,0,2,1,5,1,1982.0,1,288,0,0,176,0,0,0,0,8,2008,82,58,1683,1,176,1,1,1,116900
746,60,69.0,8963,8,9,1976,1996,289.0,575,80,487,1142,1175,1540,0,2715,0,1,3,1,4,1,11,2,1994.0,2,831,0,204,0,0,0,0,0,7,2008,32,12,3857,5,204,1,1,1,299800
537,60,57.0,8924,7,5,1998,1999,0.0,0,0,880,880,880,844,0,1724,0,0,2,1,3,1,8,0,1998.0,2,527,120,155,0,0,0,0,0,7,2008,10,9,2604,3,275,1,1,1,188000
1287,20,69.0,9790,6,5,1963,1963,451.0,569,81,678,1328,1328,0,0,1328,1,0,1,1,3,1,6,2,1963.0,2,528,0,26,0,0,0,0,0,6,2010,47,47,2656,3,26,0,1,1,143000
1296,20,70.0,8400,5,5,1968,1968,168.0,1016,0,36,1052,1052,0,0,1052,1,0,1,1,3,1,5,0,1968.0,1,288,356,0,0,0,0,0,0,11,2006,38,38,2104,3,356,0,1,1,138500
86,60,121.0,16059,8,5,1991,1992,284.0,0,0,1288,1288,1301,1116,0,2417,0,0,2,1,4,1,9,1,1991.0,2,462,127,82,0,0,0,0,0,4,2006,15,14,3705,3,209,1,1,1,260000
1315,20,60.0,8190,4,6,1954,1954,0.0,732,0,216,948,948,0,0,948,1,0,1,0,3,1,5,1,1956.0,1,280,0,36,0,0,0,0,0,10,2007,53,53,1896,2,36,0,1,1,119000
975,70,60.0,11414,7,8,1910,1993,0.0,0,0,728,728,1136,883,0,2019,0,0,1,0,3,1,8,0,1997.0,2,532,509,135,0,0,0,0,0,10,2009,99,16,2747,1,644,1,1,1,167500
977,30,51.0,5900,4,7,1923,1958,0.0,0,0,440,440,869,0,0,869,0,0,1,0,2,1,4,0,1980.0,0,0,0,0,0,0,0,0,0,8,2006,83,48,1309,1,0,0,0,1,85500
632,120,34.0,4590,8,5,2006,2006,108.0,24,0,1530,1554,1554,0,0,1554,0,0,2,0,2,1,6,1,2006.0,2,627,156,73,0,0,0,0,0,8,2007,1,1,3108,2,229,0,1,1,209500
1316,60,85.0,11075,6,5,1969,1969,0.0,500,276,176,952,1092,1020,0,2112,0,0,2,1,4,1,9,2,1969.0,2,576,280,0,0,0,0,0,0,6,2008,39,39,3064,3,280,1,1,1,206900
1384,30,69.0,25339,5,7,1918,2007,0.0,0,0,816,816,1416,0,0,1416,0,0,2,0,3,1,7,0,2007.0,2,576,0,0,112,0,0,0,0,8,2007,89,0,2232,2,112,0,1,1,112000
1402,60,62.0,7415,6,5,2004,2004,0.0,759,0,80,839,864,729,0,1593,1,0,2,1,3,1,8,1,2004.0,2,398,100,75,0,0,0,0,0,4,2008,4,4,2432,4,175,1,1,1,193000
950,20,78.0,9360,6,7,1972,2006,0.0,982,0,179,1161,1381,0,0,1381,1,0,1,1,3,1,5,1,1972.0,2,676,0,0,0,0,0,0,0,3,2010,38,4,2542,3,0,0,1,1,197500
274,20,80.0,9600,6,6,1958,1988,183.0,620,620,0,1240,1632,0,0,1632,1,0,2,0,3,1,6,1,1958.0,1,338,289,0,0,0,0,0,0,4,2009,51,21,2872,3,289,0,1,1,139000
1035,30,50.0,6305,5,7,1938,1950,0.0,0,0,920,920,954,0,0,954,0,0,1,0,2,1,5,1,1938.0,1,240,0,0,0,0,0,0,0,6,2007,69,57,1874,1,0,0,1,1,119750
363,85,64.0,7301,7,5,2003,2003,500.0,0,0,0,0,495,1427,0,1922,0,0,3,0,4,1,7,1,2003.0,2,672,0,0,177,0,0,0,0,7,2009,6,6,1922,3,177,1,1,0,198500
623,20,71.0,7064,5,6,1977,1977,153.0,560,0,420,980,980,0,0,980,0,0,1,0,3,1,6,0,1986.0,2,484,192,0,0,0,0,0,0,7,2009,32,32,1960,1,192,0,1,1,135000
3,60,68.0,11250,7,5,2001,2002,162.0,486,0,434,920,920,866,0,1786,1,0,2,1,3,1,6,1,2001.0,2,608,0,42,0,0,0,0,0,9,2008,7,6,2706,4,42,1,1,1,223500
7,20,75.0,10084,8,5,2004,2005,186.0,1369,0,317,1686,1694,0,0,1694,1,0,2,0,3,1,7,1,2004.0,2,636,255,57,0,0,0,0,0,8,2007,3,2,3380,3,312,0,1,1,307000
312,20,50.0,8000,6,6,1948,2002,0.0,680,0,292,972,972,0,0,972,1,0,1,0,2,1,5,1,1948.0,1,240,0,0,0,0,0,0,0,5,2009,61,7,1944,2,0,0,1,1,132000
669,20,69.0,14175,5,6,1956,1987,0.0,988,0,200,1188,1437,0,0,1437,1,0,1,1,3,1,6,1,1999.0,2,576,304,0,0,0,0,0,0,11,2006,50,19,2625,3,304,0,1,1,168000
1038,60,69.0,9240,8,5,2001,2002,396.0,0,0,1055,1055,1055,1208,0,2263,0,0,2,1,3,1,7,1,2001.0,2,905,0,45,0,0,189,0,0,9,2008,7,6,3318,3,234,1,1,1,287000
1440,60,80.0,11584,7,6,1979,1979,96.0,315,110,114,539,1040,685,0,1725,0,0,2,1,3,1,6,1,1979.0,2,550,0,88,216,0,0,0,0,11,2007,28,28,2264,3,304,1,1,1,197000
216,20,72.0,10011,5,6,1957,1996,64.0,360,0,710,1070,1236,0,0,1236,0,1,1,0,2,1,6,1,1957.0,1,447,0,0,0,0,0,0,0,5,2006,49,10,2306,2,0,0,1,1,134450
1120,20,70.0,7560,5,5,1959,1959,0.0,369,0,671,1040,1040,0,0,1040,0,0,1,0,3,1,6,0,1959.0,1,286,140,0,252,0,0,0,0,7,2006,47,47,2080,1,392,0,1,1,133700
28,20,98.0,11478,8,5,2007,2008,200.0,1218,0,486,1704,1704,0,0,1704,1,0,2,0,3,1,7,1,2008.0,3,772,0,50,0,0,0,0,0,5,2010,3,2,3408,3,50,0,1,1,306000
1056,20,104.0,11361,6,5,1976,1976,160.0,644,0,549,1193,1523,0,0,1523,0,1,2,0,3,1,7,1,1976.0,2,478,0,0,0,0,189,0,0,5,2008,32,32,2716,3,189,0,1,1,180000
825,20,81.0,11216,8,5,2006,2006,0.0,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,2006.0,2,776,0,140,0,0,0,0,0,6,2006,0,0,2978,2,140,0,1,1,232600
1416,120,51.0,3635,7,5,2007,2007,130.0,988,0,398,1386,1569,0,0,1569,0,1,2,0,1,1,7,1,2007.0,3,660,143,20,0,0,0,0,0,5,2009,2,2,2955,3,163,0,1,1,175900
1199,20,70.0,9100,7,5,2001,2001,0.0,0,0,1212,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2001.0,2,573,356,0,0,0,0,0,0,6,2009,8,8,2424,2,356,0,1,1,178000
1281,20,67.0,9808,7,5,2002,2002,110.0,788,0,785,1573,1573,0,0,1573,1,0,2,0,3,1,6,0,2002.0,2,544,0,72,0,0,0,0,0,3,2009,7,7,3146,3,72,0,1,1,227000
625,60,80.0,10400,6,5,1972,1972,288.0,247,0,485,732,1012,778,0,1790,1,0,1,2,4,1,8,1,1972.0,2,484,148,0,0,0,147,0,0,11,2006,34,34,2522,4,295,1,1,1,165150
808,70,144.0,21384,5,6,1923,2004,0.0,1309,0,15,1324,1072,504,0,1576,2,0,1,1,3,1,6,1,1923.0,2,528,0,312,0,0,0,0,0,5,2009,86,5,2900,4,312,1,1,1,223500
257,60,64.0,8791,6,5,2003,2003,0.0,503,0,361,864,864,864,0,1728,0,0,2,1,3,1,7,0,2003.0,2,673,216,56,0,0,0,0,0,5,2008,5,5,2592,3,272,1,1,1,207500
26,20,110.0,14230,8,5,2007,2007,640.0,0,0,1566,1566,1600,0,0,1600,0,0,2,0,3,1,7,1,2007.0,3,890,0,56,0,0,0,0,0,7,2009,2,2,3166,2,56,0,1,1,256300
337,20,86.0,14157,9,5,2005,2006,200.0,1249,0,673,1922,1922,0,0,1922,1,0,2,0,3,1,8,1,2005.0,3,676,178,51,0,0,0,0,0,7,2007,2,1,3844,3,229,0,1,1,377426
573,60,83.0,13159,7,5,2009,2009,0.0,0,0,846,846,846,846,0,1692,0,0,2,1,3,1,6,0,2009.0,2,650,208,114,0,0,0,0,0,7,2009,0,0,2538,3,322,1,1,1,224500
48,20,84.0,11096,8,5,2006,2006,0.0,24,0,1632,1656,1656,0,0,1656,0,0,2,0,3,1,7,0,2006.0,3,826,0,146,0,0,0,0,0,7,2007,1,1,3312,2,146,0,1,1,249700
107,30,60.0,10800,4,7,1885,1995,0.0,0,0,641,641,1047,0,0,1047,0,0,1,0,2,1,6,0,1954.0,1,273,0,0,0,0,0,0,450,8,2007,122,12,1688,1,0,0,1,1,100000
350,60,56.0,20431,9,5,2005,2006,870.0,1410,0,438,1848,1848,880,0,2728,1,0,2,1,4,1,10,2,2006.0,3,706,0,0,0,0,0,0,0,4,2006,1,0,4576,4,0,1,1,1,437154
56,20,100.0,10175,6,5,1964,1964,272.0,490,0,935,1425,1425,0,0,1425,0,0,2,0,3,1,7,1,1964.0,2,576,0,0,0,407,0,0,0,7,2008,44,44,2850,2,407,0,1,1,180500
1444,30,69.0,8854,6,6,1916,1950,0.0,0,0,952,952,952,0,0,952,0,0,1,0,2,1,4,1,1916.0,1,192,0,98,0,0,40,0,0,5,2009,93,59,1904,1,138,0,1,1,121000
214,20,43.0,13568,5,5,1995,1995,0.0,716,0,274,990,990,0,0,990,0,1,1,0,3,1,5,0,1996.0,2,576,224,0,0,0,0,0,0,7,2006,11,11,1980,2,224,0,1,1,156000
121,80,69.0,21453,6,5,1969,1969,0.0,938,0,0,938,988,0,0,988,1,0,1,0,1,1,4,2,1969.0,2,540,0,130,0,130,0,0,0,10,2006,37,37,1926,2,260,0,1,1,180000
1207,20,69.0,8900,4,4,1966,1966,0.0,1056,0,0,1056,1056,0,0,1056,1,0,1,0,2,1,5,0,1966.0,1,384,0,42,0,0,0,0,0,11,2006,40,40,2112,2,42,0,1,1,107000
1389,20,42.0,14892,9,5,2006,2007,160.0,1320,0,426,1746,1746,0,0,1746,1,0,2,0,3,1,7,2,2006.0,3,758,201,39,0,0,0,0,0,10,2009,3,2,3492,3,240,0,1,1,377500
73,60,74.0,10141,7,5,1998,1998,40.0,0,0,832,832,885,833,0,1718,0,0,2,1,3,1,7,1,1998.0,2,427,0,94,0,0,291,0,0,12,2009,11,11,2550,3,385,1,1,1,185000
744,80,70.0,12886,5,6,1963,1999,0.0,444,0,76,520,1464,0,0,1464,0,1,2,0,3,1,6,1,1997.0,2,480,302,0,0,0,100,0,0,10,2009,46,10,1984,3,402,0,1,1,175000
1189,60,68.0,8935,7,5,2002,2002,95.0,0,0,831,831,831,829,0,1660,0,0,2,1,3,1,7,0,2002.0,2,493,144,68,0,0,0,0,0,7,2009,7,7,2491,3,212,1,1,1,195000
46,120,61.0,7658,9,5,2005,2005,412.0,456,0,1296,1752,1752,0,0,1752,1,0,2,0,2,1,6,1,2005.0,2,576,196,82,0,0,0,0,0,2,2010,5,5,3504,3,278,0,1,1,319900
1231,90,69.0,18890,5,5,1977,1977,1.0,498,211,652,1361,1361,1259,0,2620,0,0,2,2,4,2,12,1,1977.0,2,600,155,24,145,0,0,0,8300,8,2007,30,30,3981,4,324,1,1,1,190000
524,60,130.0,40094,10,5,2007,2008,762.0,2260,0,878,3138,3138,1538,0,4676,1,0,3,1,3,1,11,1,2007.0,3,884,208,406,0,0,0,0,0,10,2007,0,-1,7814,5,614,1,1,1,184750
827,45,50.0,6130,5,6,1924,1950,0.0,784,0,0,784,784,0,0,784,1,0,1,0,2,1,5,0,1980.0,0,0,0,0,116,0,0,0,0,5,2008,84,58,1568,2,116,0,0,1,109500
868,20,85.0,6970,4,5,1961,1961,0.0,932,0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,1961.0,2,544,168,0,0,0,0,0,400,5,2007,46,46,2160,3,168,0,1,1,129000
1200,20,75.0,11235,4,5,1963,1979,51.0,547,0,504,1051,1382,0,0,1382,0,0,1,1,3,1,6,1,1974.0,2,459,0,82,0,0,0,0,0,10,2006,43,27,2433,2,82,0,1,1,148000
758,60,69.0,11616,6,5,1978,1978,328.0,438,0,234,672,672,714,0,1386,0,0,2,1,3,1,6,1,1978.0,2,440,335,0,0,0,0,0,0,4,2010,32,32,2058,3,335,1,1,1,158900
534,20,50.0,5000,1,3,1946,1950,0.0,0,0,0,0,334,0,0,334,0,0,1,0,1,1,2,0,1980.0,0,0,0,0,0,0,0,0,0,1,2007,61,57,334,1,0,0,0,0,39300
604,160,30.0,3182,7,5,2004,2005,0.0,0,0,600,600,600,600,0,1200,0,0,2,1,2,1,4,0,2004.0,2,480,0,172,0,0,0,0,0,6,2010,6,5,1800,3,172,1,1,1,151000
466,120,69.0,3072,7,5,2004,2004,18.0,0,0,1375,1375,1414,0,0,1414,0,0,2,0,2,1,6,1,2004.0,2,398,144,20,0,0,0,0,0,5,2006,2,2,2789,2,164,0,1,1,178740
1392,90,65.0,8944,5,5,1967,1967,0.0,0,0,1584,1584,1584,0,0,1584,0,0,2,0,4,2,8,0,1967.0,3,792,0,152,0,0,0,0,0,4,2009,42,42,3168,2,152,0,1,1,124000
1245,70,69.0,11435,8,7,1929,1950,0.0,0,0,792,792,792,725,0,1517,0,0,1,0,3,1,7,2,1931.0,2,400,0,0,0,0,0,0,0,6,2006,77,56,2309,1,0,1,1,1,230000
